SKU Vendido;Produtos;Qtd Vendida;Preco Unitario;Faturamento;Loja;Data da Venda;Codigo Cliente
HL1017;Smart TV 75' 4K;4;7450;29800;Rio de Janeiro;8/30/2020;157
HL1017;Smart TV 75' 4K;3;7450;22350;Belo Horizonte;09/02/2020;390
HL1017;Smart TV 75' 4K;5;7450;37250;São Paulo;09/08/2020;408
HL1017;Smart TV 75' 4K;3;7450;22350;São Paulo;09/10/2020;468
HL1017;Smart TV 75' 4K;3;7450;22350;Fortaleza;9/20/2020;565
HL1017;Smart TV 75' 4K;2;7450;14900;Porto Alegre;9/21/2020;20
HL1017;Smart TV 75' 4K;5;7450;37250;Recife;9/27/2020;274
HL1017;Smart TV 75' 4K;3;7450;22350;Belo Horizonte;10/02/2020;506
HL1017;Smart TV 75' 4K;3;7450;22350;Campinas;10/11/2020;478
HL1017;Smart TV 75' 4K;3;7450;22350;São Paulo;10/12/2020;85
HL1017;Smart TV 75' 4K;5;7450;37250;São Paulo;10/17/2020;694
HL1017;Smart TV 75' 4K;3;7450;22350;Recife;10/26/2020;725
HL1017;Smart TV 75' 4K;5;7450;37250;Salvador;10/29/2020;408
HL1017;Smart TV 75' 4K;5;7450;37250;São Paulo;11/03/2020;409
HL1017;Smart TV 75' 4K;5;7450;37250;Recife;11/04/2020;145
HL1017;Smart TV 75' 4K;2;7450;14900;Niterói;11/08/2020;50
HL1017;Smart TV 75' 4K;3;7450;22350;São Paulo;11/09/2020;363
HL1017;Smart TV 75' 4K;2;7450;14900;Belo Horizonte;11/11/2020;450
HL1017;Smart TV 75' 4K;4;7450;29800;Goiânia;11/16/2020;818
HL1017;Smart TV 75' 4K;4;7450;29800;Curitiba;11/16/2020;566
HL1017;Smart TV 75' 4K;3;7450;22350;Fortaleza;11/24/2020;589
HL1017;Smart TV 75' 4K;5;7450;37250;Curitiba;11/24/2020;735
HL1017;Smart TV 75' 4K;5;7450;37250;Salvador;11/24/2020;389
HL1017;Smart TV 75' 4K;3;7450;22350;Recife;11/27/2020;544
HL1017;Smart TV 75' 4K;3;7450;22350;São Paulo;12/01/2020;158
HL1017;Smart TV 75' 4K;4;7450;29800;Rio de Janeiro;12/02/2020;501
HL1017;Smart TV 75' 4K;4;7450;29800;Fortaleza;12/04/2020;379
HL1017;Smart TV 75' 4K;4;7450;29800;Campinas;12/04/2020;259
HL1017;Smart TV 75' 4K;1;7450;7450;Guarulhos;12/07/2020;261
HL1017;Smart TV 75' 4K;2;7450;14900;São Paulo;12/08/2020;592
HL1017;Smart TV 75' 4K;4;7450;29800;Salvador;12/09/2020;162
HL1017;Smart TV 75' 4K;1;7450;7450;Curitiba;12/12/2020;303
HL1017;Smart TV 75' 4K;3;7450;22350;Recife;12/12/2020;748
HL1017;Smart TV 75' 4K;3;7450;22350;Recife;12/18/2020;513
HL1017;Smart TV 75' 4K;2;7450;14900;São Paulo;12/22/2020;353
HL1017;Smart TV 75' 4K;2;7450;14900;Curitiba;12/25/2020;461
HL1017;Smart TV 75' 4K;3;7450;22350;Rio de Janeiro;12/27/2020;238
HL1017;Smart TV 75' 4K;1;7450;7450;Porto Alegre;12/28/2020;631
HL1018;Smart Watch MI;5;1700;8500;Goiânia;01/01/2020;224
HL1018;Smart Watch MI;1;1700;1700;Salvador;01/01/2020;209
HL1018;Smart Watch MI;3;1700;5100;São Paulo;01/01/2020;33
HL1018;Smart Watch MI;1;1700;1700;São Paulo;01/02/2020;271
HL1018;Smart Watch MI;4;1700;6800;São Paulo;01/02/2020;145
HL1018;Smart Watch MI;3;1700;5100;São Paulo;01/03/2020;513
HL1018;Smart Watch MI;3;1700;5100;Recife;01/03/2020;375
HL1018;Smart Watch MI;5;1700;8500;São Paulo;01/03/2020;103
HL1018;Smart Watch MI;5;1700;8500;Goiânia;01/03/2020;557
HL1018;Smart Watch MI;4;1700;6800;São Paulo;01/04/2020;429
HL1018;Smart Watch MI;4;1700;6800;Recife;01/05/2020;613
HL1018;Smart Watch MI;1;1700;1700;Recife;01/05/2020;70
HL1018;Smart Watch MI;5;1700;8500;Recife;01/06/2020;566
HL1018;Smart Watch MI;2;1700;3400;Salvador;01/07/2020;277
HL1018;Smart Watch MI;3;1700;5100;São Paulo;01/07/2020;196
HL1018;Smart Watch MI;5;1700;8500;Salvador;01/08/2020;490
HL1018;Smart Watch MI;4;1700;6800;Rio de Janeiro;01/08/2020;508
HL1018;Smart Watch MI;2;1700;3400;São Paulo;01/08/2020;772
HL1018;Smart Watch MI;2;1700;3400;Rio de Janeiro;01/09/2020;723
HL1018;Smart Watch MI;5;1700;8500;Recife;01/09/2020;225
HL1018;Smart Watch MI;4;1700;6800;Campinas;01/10/2020;408
HL1018;Smart Watch MI;5;1700;8500;Goiânia;01/10/2020;626
HL1018;Smart Watch MI;1;1700;1700;Recife;01/10/2020;248
HL1018;Smart Watch MI;1;1700;1700;Fortaleza;01/11/2020;788
HL1018;Smart Watch MI;4;1700;6800;Nova Iguaçu;01/12/2020;728
HL1018;Smart Watch MI;3;1700;5100;Goiânia;01/12/2020;743
HL1018;Smart Watch MI;2;1700;3400;São Paulo;1/13/2020;581
HL1018;Smart Watch MI;1;1700;1700;São Paulo;1/13/2020;303
HL1018;Smart Watch MI;3;1700;5100;São Paulo;1/13/2020;171
HL1018;Smart Watch MI;2;1700;3400;Rio de Janeiro;1/13/2020;64
HL1018;Smart Watch MI;2;1700;3400;Salvador;1/14/2020;566
HL1018;Smart Watch MI;4;1700;6800;Salvador;1/14/2020;728
HL1018;Smart Watch MI;4;1700;6800;Guarulhos;1/14/2020;21
HL1018;Smart Watch MI;3;1700;5100;São Paulo;1/14/2020;414
HL1018;Smart Watch MI;2;1700;3400;Salvador;1/14/2020;31
HL1018;Smart Watch MI;4;1700;6800;Salvador;1/14/2020;178
HL1018;Smart Watch MI;1;1700;1700;Salvador;1/14/2020;646
HL1018;Smart Watch MI;4;1700;6800;Guarulhos;1/15/2020;174
HL1018;Smart Watch MI;2;1700;3400;Belo Horizonte;1/15/2020;446
HL1018;Smart Watch MI;5;1700;8500;Rio de Janeiro;1/17/2020;88
HL1018;Smart Watch MI;2;1700;3400;Niterói;1/17/2020;32
HL1018;Smart Watch MI;1;1700;1700;Fortaleza;1/18/2020;478
HL1018;Smart Watch MI;5;1700;8500;Fortaleza;1/18/2020;489
HL1018;Smart Watch MI;4;1700;6800;Recife;1/20/2020;363
HL1018;Smart Watch MI;4;1700;6800;Campinas;1/21/2020;493
HL1018;Smart Watch MI;1;1700;1700;Rio de Janeiro;1/21/2020;694
HL1018;Smart Watch MI;3;1700;5100;Recife;1/22/2020;774
HL1018;Smart Watch MI;4;1700;6800;Campinas;1/22/2020;130
HL1018;Smart Watch MI;2;1700;3400;Salvador;1/22/2020;76
HL1018;Smart Watch MI;4;1700;6800;Rio de Janeiro;1/23/2020;433
HL1018;Smart Watch MI;5;1700;8500;Curitiba;1/23/2020;560
HL1018;Smart Watch MI;4;1700;6800;Guarulhos;1/23/2020;114
HL1018;Smart Watch MI;1;1700;1700;Curitiba;1/23/2020;329
HL1018;Smart Watch MI;3;1700;5100;Rio de Janeiro;1/24/2020;271
HL1018;Smart Watch MI;2;1700;3400;Belo Horizonte;1/24/2020;358
HL1018;Smart Watch MI;1;1700;1700;Goiânia;1/24/2020;718
HL1018;Smart Watch MI;1;1700;1700;Rio de Janeiro;1/24/2020;261
HL1018;Smart Watch MI;5;1700;8500;Fortaleza;1/25/2020;61
HL1018;Smart Watch MI;1;1700;1700;Salvador;1/25/2020;17
HL1018;Smart Watch MI;2;1700;3400;Nova Iguaçu;1/25/2020;69
HL1018;Smart Watch MI;3;1700;5100;Salvador;1/26/2020;413
HL1018;Smart Watch MI;2;1700;3400;Porto Alegre;1/26/2020;356
HL1018;Smart Watch MI;5;1700;8500;São Paulo;1/26/2020;174
HL1018;Smart Watch MI;2;1700;3400;Rio de Janeiro;1/27/2020;445
HL1018;Smart Watch MI;3;1700;5100;Recife;1/27/2020;468
HL1018;Smart Watch MI;3;1700;5100;São Paulo;1/29/2020;499
HL1018;Smart Watch MI;1;1700;1700;Guarulhos;1/31/2020;382
HL1018;Smart Watch MI;1;1700;1700;São Paulo;02/02/2020;79
HL1018;Smart Watch MI;3;1700;5100;Fortaleza;02/03/2020;194
HL1018;Smart Watch MI;2;1700;3400;São Paulo;02/05/2020;20
HL1018;Smart Watch MI;1;1700;1700;Recife;02/06/2020;507
HL1018;Smart Watch MI;2;1700;3400;Salvador;02/06/2020;773
HL1018;Smart Watch MI;1;1700;1700;São Paulo;02/07/2020;171
HL1018;Smart Watch MI;1;1700;1700;Niterói;02/08/2020;133
HL1018;Smart Watch MI;3;1700;5100;Campinas;02/08/2020;468
HL1018;Smart Watch MI;1;1700;1700;Salvador;02/09/2020;164
HL1018;Smart Watch MI;2;1700;3400;Guarulhos;02/10/2020;788
HL1018;Smart Watch MI;4;1700;6800;Recife;02/12/2020;22
HL1018;Smart Watch MI;4;1700;6800;Salvador;02/12/2020;248
HL1018;Smart Watch MI;3;1700;5100;São Paulo;2/13/2020;616
HL1018;Smart Watch MI;3;1700;5100;São Paulo;2/16/2020;694
HL1018;Smart Watch MI;1;1700;1700;Curitiba;2/16/2020;429
HL1018;Smart Watch MI;3;1700;5100;São Paulo;2/16/2020;394
HL1018;Smart Watch MI;2;1700;3400;São Paulo;2/17/2020;202
HL1018;Smart Watch MI;3;1700;5100;Guarulhos;2/17/2020;651
HL1018;Smart Watch MI;4;1700;6800;São Paulo;2/18/2020;608
HL1018;Smart Watch MI;1;1700;1700;São Paulo;2/19/2020;169
HL1018;Smart Watch MI;2;1700;3400;Fortaleza;2/19/2020;16
HL1018;Smart Watch MI;1;1700;1700;Recife;2/20/2020;429
HL1018;Smart Watch MI;2;1700;3400;Fortaleza;2/22/2020;55
HL1018;Smart Watch MI;5;1700;8500;Rio de Janeiro;2/22/2020;608
HL1018;Smart Watch MI;1;1700;1700;Recife;2/22/2020;184
HL1018;Smart Watch MI;3;1700;5100;Recife;2/23/2020;450
HL1018;Smart Watch MI;2;1700;3400;Fortaleza;2/24/2020;121
HL1018;Smart Watch MI;5;1700;8500;Curitiba;2/24/2020;285
HL1018;Smart Watch MI;1;1700;1700;Fortaleza;2/25/2020;82
HL1018;Smart Watch MI;5;1700;8500;Recife;2/25/2020;3
HL1018;Smart Watch MI;2;1700;3400;Goiânia;2/27/2020;48
HL1018;Smart Watch MI;1;1700;1700;Niterói;2/28/2020;477
HL1018;Smart Watch MI;5;1700;8500;Curitiba;2/28/2020;768
HL1018;Smart Watch MI;5;1700;8500;Salvador;03/04/2020;593
HL1018;Smart Watch MI;3;1700;5100;São Paulo;03/04/2020;325
HL1018;Smart Watch MI;4;1700;6800;Niterói;03/05/2020;58
HL1018;Smart Watch MI;5;1700;8500;Curitiba;03/05/2020;504
HL1018;Smart Watch MI;3;1700;5100;Niterói;03/06/2020;226
HL1018;Smart Watch MI;5;1700;8500;Nova Iguaçu;03/07/2020;772
HL1018;Smart Watch MI;2;1700;3400;Belo Horizonte;03/07/2020;76
HL1018;Smart Watch MI;4;1700;6800;Nova Iguaçu;03/08/2020;337
HL1018;Smart Watch MI;5;1700;8500;Belo Horizonte;03/08/2020;79
HL1018;Smart Watch MI;3;1700;5100;São Paulo;03/09/2020;292
HL1018;Smart Watch MI;4;1700;6800;Curitiba;03/09/2020;361
HL1018;Smart Watch MI;4;1700;6800;Recife;03/09/2020;702
HL1018;Smart Watch MI;3;1700;5100;Salvador;03/10/2020;180
HL1018;Smart Watch MI;3;1700;5100;Belo Horizonte;03/11/2020;109
HL1018;Smart Watch MI;3;1700;5100;Belo Horizonte;03/12/2020;146
HL1018;Smart Watch MI;2;1700;3400;Rio de Janeiro;03/12/2020;683
HL1018;Smart Watch MI;3;1700;5100;São Paulo;03/12/2020;693
HL1018;Smart Watch MI;4;1700;6800;Recife;03/12/2020;231
HL1018;Smart Watch MI;3;1700;5100;Rio de Janeiro;03/12/2020;100
HL1018;Smart Watch MI;4;1700;6800;São Paulo;03/12/2020;27
HL1018;Smart Watch MI;2;1700;3400;Guarulhos;3/13/2020;580
HL1018;Smart Watch MI;3;1700;5100;São Paulo;3/13/2020;47
HL1018;Smart Watch MI;2;1700;3400;Belo Horizonte;3/15/2020;564
HL1018;Smart Watch MI;2;1700;3400;São Paulo;3/16/2020;595
HL1018;Smart Watch MI;4;1700;6800;Recife;3/16/2020;539
HL1018;Smart Watch MI;2;1700;3400;Guarulhos;3/16/2020;297
HL1018;Smart Watch MI;3;1700;5100;Goiânia;3/16/2020;628
HL1018;Smart Watch MI;1;1700;1700;Porto Alegre;3/18/2020;611
HL1018;Smart Watch MI;3;1700;5100;São Paulo;3/21/2020;718
HL1018;Smart Watch MI;3;1700;5100;São Paulo;3/23/2020;57
HL1018;Smart Watch MI;1;1700;1700;Fortaleza;3/23/2020;172
HL1018;Smart Watch MI;1;1700;1700;São Paulo;3/24/2020;451
HL1018;Smart Watch MI;1;1700;1700;Fortaleza;3/24/2020;541
HL1018;Smart Watch MI;5;1700;8500;Porto Alegre;3/25/2020;173
HL1018;Smart Watch MI;5;1700;8500;Recife;3/25/2020;379
HL1018;Smart Watch MI;5;1700;8500;Rio de Janeiro;3/25/2020;788
HL1018;Smart Watch MI;5;1700;8500;São Paulo;3/25/2020;460
HL1018;Smart Watch MI;1;1700;1700;Belo Horizonte;3/28/2020;648
HL1018;Smart Watch MI;5;1700;8500;Rio de Janeiro;3/29/2020;316
HL1018;Smart Watch MI;5;1700;8500;Rio de Janeiro;3/31/2020;357
HL1018;Smart Watch MI;4;1700;6800;Rio de Janeiro;04/01/2020;301
HL1018;Smart Watch MI;4;1700;6800;Nova Iguaçu;04/02/2020;105
HL1018;Smart Watch MI;3;1700;5100;Guarulhos;04/02/2020;665
HL1018;Smart Watch MI;5;1700;8500;Belo Horizonte;04/03/2020;606
HL1018;Smart Watch MI;3;1700;5100;Salvador;04/04/2020;407
HL1018;Smart Watch MI;1;1700;1700;Belo Horizonte;04/05/2020;120
HL1018;Smart Watch MI;3;1700;5100;São Paulo;04/05/2020;785
HL1018;Smart Watch MI;5;1700;8500;Porto Alegre;04/05/2020;390
HL1018;Smart Watch MI;3;1700;5100;Recife;04/05/2020;53
HL1018;Smart Watch MI;1;1700;1700;Nova Iguaçu;04/06/2020;278
HL1018;Smart Watch MI;4;1700;6800;Fortaleza;04/06/2020;254
HL1018;Smart Watch MI;2;1700;3400;Rio de Janeiro;04/07/2020;363
HL1018;Smart Watch MI;5;1700;8500;Campinas;04/09/2020;521
HL1018;Smart Watch MI;5;1700;8500;Curitiba;04/09/2020;683
HL1018;Smart Watch MI;3;1700;5100;Recife;04/10/2020;500
HL1018;Smart Watch MI;4;1700;6800;São Paulo;04/11/2020;769
HL1018;Smart Watch MI;2;1700;3400;Curitiba;04/11/2020;109
HL1018;Smart Watch MI;2;1700;3400;Salvador;04/11/2020;787
HL1018;Smart Watch MI;4;1700;6800;Salvador;04/12/2020;229
HL1018;Smart Watch MI;5;1700;8500;Belo Horizonte;04/12/2020;413
HL1018;Smart Watch MI;3;1700;5100;Guarulhos;04/12/2020;776
HL1018;Smart Watch MI;3;1700;5100;Belo Horizonte;4/14/2020;382
HL1018;Smart Watch MI;3;1700;5100;Goiânia;4/15/2020;15
HL1018;Smart Watch MI;5;1700;8500;São Paulo;4/15/2020;617
HL1018;Smart Watch MI;1;1700;1700;Nova Iguaçu;4/15/2020;104
HL1018;Smart Watch MI;2;1700;3400;Campinas;4/15/2020;651
HL1018;Smart Watch MI;4;1700;6800;Fortaleza;4/16/2020;509
HL1018;Smart Watch MI;5;1700;8500;Nova Iguaçu;4/16/2020;209
HL1018;Smart Watch MI;4;1700;6800;Recife;4/18/2020;429
HL1018;Smart Watch MI;2;1700;3400;Salvador;4/18/2020;408
HL1018;Smart Watch MI;4;1700;6800;Rio de Janeiro;4/19/2020;400
HL1018;Smart Watch MI;4;1700;6800;Recife;4/20/2020;161
HL1018;Smart Watch MI;3;1700;5100;Guarulhos;4/20/2020;468
HL1018;Smart Watch MI;1;1700;1700;Fortaleza;4/20/2020;130
HL1018;Smart Watch MI;5;1700;8500;São Paulo;4/23/2020;113
HL1018;Smart Watch MI;3;1700;5100;Recife;4/23/2020;144
HL1018;Smart Watch MI;1;1700;1700;Porto Alegre;4/24/2020;742
HL1018;Smart Watch MI;1;1700;1700;São Paulo;4/24/2020;110
HL1018;Smart Watch MI;4;1700;6800;Salvador;4/24/2020;442
HL1018;Smart Watch MI;4;1700;6800;Belo Horizonte;4/26/2020;518
HL1018;Smart Watch MI;4;1700;6800;Rio de Janeiro;4/29/2020;34
HL1018;Smart Watch MI;3;1700;5100;São Paulo;05/01/2020;703
HL1018;Smart Watch MI;5;1700;8500;Nova Iguaçu;05/02/2020;802
HL1018;Smart Watch MI;3;1700;5100;São Paulo;05/02/2020;571
HL1018;Smart Watch MI;5;1700;8500;Belo Horizonte;05/02/2020;226
HL1018;Smart Watch MI;3;1700;5100;Recife;05/03/2020;224
HL1018;Smart Watch MI;5;1700;8500;Nova Iguaçu;05/03/2020;589
HL1018;Smart Watch MI;4;1700;6800;Rio de Janeiro;05/03/2020;818
HL1018;Smart Watch MI;3;1700;5100;Belo Horizonte;05/07/2020;481
HL1018;Smart Watch MI;2;1700;3400;Campinas;05/07/2020;744
HL1018;Smart Watch MI;2;1700;3400;Campinas;05/08/2020;540
HL1018;Smart Watch MI;2;1700;3400;São Paulo;05/09/2020;284
HL1018;Smart Watch MI;1;1700;1700;Campinas;05/09/2020;149
HL1018;Smart Watch MI;4;1700;6800;Belo Horizonte;05/09/2020;69
HL1018;Smart Watch MI;1;1700;1700;São Paulo;05/10/2020;503
HL1018;Smart Watch MI;1;1700;1700;Rio de Janeiro;05/11/2020;104
HL1018;Smart Watch MI;1;1700;1700;Nova Iguaçu;05/12/2020;442
HL1018;Smart Watch MI;2;1700;3400;Belo Horizonte;5/13/2020;61
HL1018;Smart Watch MI;3;1700;5100;Porto Alegre;5/13/2020;123
HL1018;Smart Watch MI;3;1700;5100;Fortaleza;5/13/2020;598
HL1018;Smart Watch MI;3;1700;5100;Guarulhos;5/14/2020;609
HL1018;Smart Watch MI;1;1700;1700;Recife;5/15/2020;375
HL1018;Smart Watch MI;3;1700;5100;Recife;5/16/2020;180
HL1018;Smart Watch MI;2;1700;3400;Salvador;5/16/2020;446
HL1018;Smart Watch MI;4;1700;6800;Curitiba;5/16/2020;90
HL1018;Smart Watch MI;5;1700;8500;Salvador;5/17/2020;683
HL1018;Smart Watch MI;5;1700;8500;São Paulo;5/17/2020;389
HL1018;Smart Watch MI;3;1700;5100;São Paulo;5/17/2020;128
HL1018;Smart Watch MI;4;1700;6800;Fortaleza;5/17/2020;269
HL1018;Smart Watch MI;3;1700;5100;Curitiba;5/19/2020;245
HL1018;Smart Watch MI;1;1700;1700;São Paulo;5/19/2020;284
HL1018;Smart Watch MI;5;1700;8500;Recife;5/19/2020;572
HL1018;Smart Watch MI;1;1700;1700;Recife;5/20/2020;443
HL1018;Smart Watch MI;5;1700;8500;São Paulo;5/20/2020;429
HL1018;Smart Watch MI;3;1700;5100;São Paulo;5/23/2020;319
HL1018;Smart Watch MI;4;1700;6800;Goiânia;5/23/2020;34
HL1018;Smart Watch MI;5;1700;8500;Fortaleza;5/24/2020;566
HL1018;Smart Watch MI;3;1700;5100;Guarulhos;5/30/2020;753
HL1018;Smart Watch MI;4;1700;6800;Rio de Janeiro;5/30/2020;20
HL1018;Smart Watch MI;1;1700;1700;Fortaleza;5/31/2020;1
HL1018;Smart Watch MI;2;1700;3400;Curitiba;5/31/2020;559
HL1018;Smart Watch MI;3;1700;5100;Salvador;06/01/2020;359
HL1018;Smart Watch MI;4;1700;6800;Fortaleza;06/01/2020;788
HL1018;Smart Watch MI;4;1700;6800;São Paulo;06/02/2020;509
HL1018;Smart Watch MI;1;1700;1700;São Paulo;06/03/2020;317
HL1018;Smart Watch MI;5;1700;8500;São Paulo;06/05/2020;130
HL1018;Smart Watch MI;1;1700;1700;Fortaleza;06/05/2020;808
HL1018;Smart Watch MI;2;1700;3400;Fortaleza;06/05/2020;776
HL1018;Smart Watch MI;4;1700;6800;Belo Horizonte;06/09/2020;1
HL1018;Smart Watch MI;2;1700;3400;Porto Alegre;06/09/2020;441
HL1018;Smart Watch MI;4;1700;6800;São Paulo;06/09/2020;597
HL1018;Smart Watch MI;5;1700;8500;Curitiba;06/10/2020;354
HL1018;Smart Watch MI;5;1700;8500;Campinas;06/11/2020;334
HL1018;Smart Watch MI;4;1700;6800;São Paulo;06/11/2020;168
HL1018;Smart Watch MI;2;1700;3400;Recife;06/12/2020;578
HL1018;Smart Watch MI;4;1700;6800;Guarulhos;6/13/2020;492
HL1018;Smart Watch MI;3;1700;5100;Campinas;6/13/2020;81
HL1018;Smart Watch MI;3;1700;5100;São Paulo;6/14/2020;503
HL1018;Smart Watch MI;3;1700;5100;Rio de Janeiro;6/15/2020;232
HL1018;Smart Watch MI;3;1700;5100;Goiânia;6/16/2020;456
HL1018;Smart Watch MI;3;1700;5100;Salvador;6/17/2020;483
HL1018;Smart Watch MI;2;1700;3400;Rio de Janeiro;6/17/2020;114
HL1018;Smart Watch MI;5;1700;8500;Fortaleza;6/17/2020;125
HL1018;Smart Watch MI;3;1700;5100;Salvador;6/18/2020;712
HL1018;Smart Watch MI;2;1700;3400;São Paulo;6/18/2020;446
HL1018;Smart Watch MI;1;1700;1700;Rio de Janeiro;6/19/2020;776
HL1018;Smart Watch MI;4;1700;6800;Niterói;6/20/2020;817
HL1018;Smart Watch MI;5;1700;8500;São Paulo;6/20/2020;746
HL1018;Smart Watch MI;1;1700;1700;Fortaleza;6/20/2020;448
HL1018;Smart Watch MI;5;1700;8500;Belo Horizonte;6/22/2020;331
HL1018;Smart Watch MI;1;1700;1700;São Paulo;6/22/2020;172
HL1018;Smart Watch MI;3;1700;5100;Guarulhos;6/24/2020;285
HL1018;Smart Watch MI;5;1700;8500;Recife;6/25/2020;686
HL1018;Smart Watch MI;1;1700;1700;Fortaleza;6/26/2020;365
HL1018;Smart Watch MI;2;1700;3400;Fortaleza;6/27/2020;353
HL1018;Smart Watch MI;3;1700;5100;Recife;6/29/2020;554
HL1018;Smart Watch MI;5;1700;8500;Rio de Janeiro;6/30/2020;818
HL1018;Smart Watch MI;3;1700;5100;Rio de Janeiro;07/02/2020;145
HL1018;Smart Watch MI;3;1700;5100;Goiânia;07/02/2020;3
HL1018;Smart Watch MI;3;1700;5100;Goiânia;07/02/2020;15
HL1018;Smart Watch MI;3;1700;5100;Fortaleza;07/02/2020;443
HL1018;Smart Watch MI;3;1700;5100;São Paulo;07/03/2020;257
HL1018;Smart Watch MI;3;1700;5100;Nova Iguaçu;07/03/2020;585
HL1018;Smart Watch MI;4;1700;6800;Porto Alegre;07/03/2020;587
HL1018;Smart Watch MI;3;1700;5100;Nova Iguaçu;07/03/2020;669
HL1018;Smart Watch MI;4;1700;6800;Salvador;07/04/2020;325
HL1018;Smart Watch MI;4;1700;6800;Salvador;07/06/2020;429
HL1018;Smart Watch MI;2;1700;3400;São Paulo;07/07/2020;326
HL1018;Smart Watch MI;4;1700;6800;Recife;07/08/2020;236
HL1018;Smart Watch MI;4;1700;6800;Rio de Janeiro;07/08/2020;53
HL1018;Smart Watch MI;2;1700;3400;Goiânia;07/08/2020;406
HL1018;Smart Watch MI;2;1700;3400;Salvador;07/08/2020;612
HL1018;Smart Watch MI;2;1700;3400;Recife;07/11/2020;80
HL1018;Smart Watch MI;5;1700;8500;São Paulo;07/11/2020;471
HL1018;Smart Watch MI;2;1700;3400;Rio de Janeiro;07/11/2020;196
HL1018;Smart Watch MI;5;1700;8500;São Paulo;07/12/2020;760
HL1018;Smart Watch MI;4;1700;6800;São Paulo;07/12/2020;753
HL1018;Smart Watch MI;5;1700;8500;Recife;7/13/2020;429
HL1018;Smart Watch MI;2;1700;3400;Rio de Janeiro;7/14/2020;445
HL1018;Smart Watch MI;4;1700;6800;Salvador;7/14/2020;319
HL1018;Smart Watch MI;3;1700;5100;Salvador;7/14/2020;446
HL1018;Smart Watch MI;3;1700;5100;Campinas;7/15/2020;419
HL1018;Smart Watch MI;2;1700;3400;Campinas;7/15/2020;376
HL1018;Smart Watch MI;2;1700;3400;Fortaleza;7/16/2020;224
HL1018;Smart Watch MI;5;1700;8500;Goiânia;7/16/2020;355
HL1018;Smart Watch MI;4;1700;6800;São Paulo;7/16/2020;310
HL1018;Smart Watch MI;5;1700;8500;Guarulhos;7/16/2020;607
HL1018;Smart Watch MI;4;1700;6800;São Paulo;7/17/2020;202
HL1018;Smart Watch MI;2;1700;3400;São Paulo;7/17/2020;698
HL1018;Smart Watch MI;2;1700;3400;Rio de Janeiro;7/17/2020;313
HL1018;Smart Watch MI;5;1700;8500;São Paulo;7/19/2020;752
HL1018;Smart Watch MI;5;1700;8500;Fortaleza;7/19/2020;765
HL1018;Smart Watch MI;3;1700;5100;São Paulo;7/19/2020;518
HL1018;Smart Watch MI;1;1700;1700;São Paulo;7/19/2020;450
HL1018;Smart Watch MI;5;1700;8500;Campinas;7/20/2020;788
HL1018;Smart Watch MI;4;1700;6800;Recife;7/20/2020;583
HL1018;Smart Watch MI;2;1700;3400;Curitiba;7/20/2020;679
HL1018;Smart Watch MI;4;1700;6800;Rio de Janeiro;7/20/2020;729
HL1018;Smart Watch MI;3;1700;5100;Campinas;7/20/2020;601
HL1018;Smart Watch MI;2;1700;3400;São Paulo;7/21/2020;773
HL1018;Smart Watch MI;3;1700;5100;Curitiba;7/21/2020;800
HL1018;Smart Watch MI;4;1700;6800;Curitiba;7/22/2020;638
HL1018;Smart Watch MI;5;1700;8500;Campinas;7/22/2020;705
HL1018;Smart Watch MI;5;1700;8500;Curitiba;7/22/2020;737
HL1018;Smart Watch MI;1;1700;1700;Salvador;7/22/2020;506
HL1018;Smart Watch MI;5;1700;8500;Curitiba;7/23/2020;182
HL1018;Smart Watch MI;3;1700;5100;Fortaleza;7/23/2020;796
HL1018;Smart Watch MI;5;1700;8500;Recife;7/25/2020;209
HL1018;Smart Watch MI;4;1700;6800;São Paulo;7/25/2020;156
HL1018;Smart Watch MI;2;1700;3400;Rio de Janeiro;7/25/2020;544
HL1018;Smart Watch MI;1;1700;1700;Rio de Janeiro;7/25/2020;740
HL1018;Smart Watch MI;2;1700;3400;Belo Horizonte;7/26/2020;197
HL1018;Smart Watch MI;4;1700;6800;Porto Alegre;7/27/2020;212
HL1018;Smart Watch MI;3;1700;5100;Fortaleza;7/27/2020;287
HL1018;Smart Watch MI;5;1700;8500;Goiânia;7/27/2020;698
HL1018;Smart Watch MI;3;1700;5100;São Paulo;7/27/2020;277
HL1018;Smart Watch MI;5;1700;8500;Guarulhos;7/28/2020;410
HL1018;Smart Watch MI;4;1700;6800;São Paulo;7/28/2020;786
HL1018;Smart Watch MI;5;1700;8500;São Paulo;7/29/2020;534
HL1018;Smart Watch MI;1;1700;1700;São Paulo;7/29/2020;603
HL1018;Smart Watch MI;5;1700;8500;Recife;7/30/2020;437
HL1018;Smart Watch MI;5;1700;8500;São Paulo;08/01/2020;800
HL1018;Smart Watch MI;4;1700;6800;São Paulo;08/01/2020;537
HL1018;Smart Watch MI;5;1700;8500;Salvador;08/02/2020;654
HL1018;Smart Watch MI;1;1700;1700;São Paulo;08/03/2020;313
HL1018;Smart Watch MI;5;1700;8500;São Paulo;08/04/2020;312
HL1018;Smart Watch MI;4;1700;6800;Salvador;08/04/2020;102
HL1018;Smart Watch MI;3;1700;5100;Salvador;08/05/2020;725
HL1018;Smart Watch MI;2;1700;3400;Fortaleza;08/06/2020;424
HL1018;Smart Watch MI;1;1700;1700;Niterói;08/06/2020;28
